seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,source_file,dataValue 12,dataValue 13,dataValue 14
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,54,LKA,Sri Lanka,,2017,,,Measures applied to reduce the risk of bill shock,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,54,LKA,Sri Lanka,,2020,,,Measures applied to reduce the risk of bill shock,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Suspending service when usage exceeds the spending limit fixed,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,54,LKA,Sri Lanka,,2021,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,54,LKA,Sri Lanka,,2022,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,113,IND,India,,2021,,,Measures applied to reduce the risk of bill shock,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,113,IND,India,,2022,,,Measures applied to reduce the risk of bill shock,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,113,IND,India,,2023,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,113,IND,India,,2024,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,171,NPL,Nepal (Republic of),,2013,,,Measures applied to reduce the risk of bill shock,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,171,NPL,Nepal (Republic of),,2018,,,Measures applied to reduce the risk of bill shock,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,171,NPL,Nepal (Republic of),,2021,,,Measures applied to reduce the risk of bill shock,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,182,PAK,Pakistan,,2019,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,182,PAK,Pakistan,,2020,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,182,PAK,Pakistan,,2021,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Suspending service when usage exceeds the spending limit fixed,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,182,PAK,Pakistan,,2022,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Suspending service when usage exceeds the spending limit fixed,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,229,THA,Thailand,,2012,"The ticked boxes above are measures introduced by operators (not by regulation).  Regulator's measures include raising public awareness about IMR (e.g. PR booklets at the airport, information on NBTC website) and educating about alternative services to IMR.",,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,229,THA,Thailand,,2018,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,"Other,",Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,229,THA,Thailand,,2019,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Suspending service when usage exceeds the spending limit fixed,"Other,",,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2012,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,"Other,",,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2013,,,Measures applied to reduce the risk of bill shock,"Other,",Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2014,,,Measures applied to reduce the risk of bill shock,"Other,",Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2015,,,Measures applied to reduce the risk of bill shock,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,"Other,",Suspending service when usage exceeds the spending limit fixed,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2016,,,Measures applied to reduce the risk of bill shock,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Suspending service when usage exceeds the spending limit fixed,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2017,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2018,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2019,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2020,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
12679,tpIMR_KindMeasuresToReduceBillShock,Measures applied to reduce the risk of bill shock,tpIMR_MeasuresToReduceBillShock,,250,VNM,Viet Nam,,2021,,,Measures applied to reduce the risk of bill shock,Suspending service when usage exceeds the spending limit fixed,Home operator sends alert SMS to the user informing that he/she is reaching the agreed roaming spending limit,Home operator sends text messages to inform his customers of their roaming tariffs when they arrive in another country,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,34,BGD,Bangladesh,,2014,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,34,BGD,Bangladesh,,2022,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,Packages,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2018,No,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2019,,,NRA collecting International mobile roaming retail tariff data,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",SMS,Voice,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2020,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2021,,,NRA collecting International mobile roaming retail tariff data,SMS,Voice,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2022,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2023,,,NRA collecting International mobile roaming retail tariff data,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",Voice,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,42,MMR,Myanmar,,2024,,,NRA collecting International mobile roaming retail tariff data,Voice,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,54,LKA,Sri Lanka,,2014,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,54,LKA,Sri Lanka,,2016,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,54,LKA,Sri Lanka,,2017,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,54,LKA,Sri Lanka,,2020,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,54,LKA,Sri Lanka,,2021,,,NRA collecting International mobile roaming retail tariff data,SMS,Voice,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,171,NPL,Nepal (Republic of),,2018,,,NRA collecting International mobile roaming retail tariff data,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",Voice,SMS,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,171,NPL,Nepal (Republic of),,2020,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,171,NPL,Nepal (Republic of),,2021,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,171,NPL,Nepal (Republic of),,2022,,,NRA collecting International mobile roaming retail tariff data,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",Voice,SMS,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,182,PAK,Pakistan,,2019,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,182,PAK,Pakistan,,2020,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,182,PAK,Pakistan,,2021,,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,182,PAK,Pakistan,,2022,No,,NRA collecting International mobile roaming retail tariff data,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,229,THA,Thailand,,2018,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,229,THA,Thailand,,2019,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2015,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2017,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2018,,,NRA collecting International mobile roaming retail tariff data,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",Voice,SMS,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2019,,,NRA collecting International mobile roaming retail tariff data,SMS,Voice,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",Packages,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2020,,,NRA collecting International mobile roaming retail tariff data,SMS,Voice,Packages,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
19175,tpIMR_Tariff_Collection_Retail,ICT Regulator collecting international mobile roaming retail tariff data,,,250,VNM,Viet Nam,,2021,,,NRA collecting International mobile roaming retail tariff data,Voice,SMS,Packages,"Data (e.g. Internet, MMS, email, mobile browsing, mobile TV)",,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,34,BGD,Bangladesh,,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2017,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2018,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2019,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2020,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2021,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2023,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,42,MMR,Myanmar,,2024,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,54,LKA,Sri Lanka,,2016,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,54,LKA,Sri Lanka,,2020,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,54,LKA,Sri Lanka,,2021,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,54,LKA,Sri Lanka,,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,113,IND,India,,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,113,IND,India,,2023,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,113,IND,India,,2024,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,171,NPL,Nepal (Republic of),,2017,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,171,NPL,Nepal (Republic of),,2018,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,171,NPL,Nepal (Republic of),,2020,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,171,NPL,Nepal (Republic of),,2021,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,171,NPL,Nepal (Republic of),,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,182,PAK,Pakistan,,2019,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,182,PAK,Pakistan,,2020,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,182,PAK,Pakistan,,2021,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,182,PAK,Pakistan,,2022,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,250,VNM,Viet Nam,,2017,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,250,VNM,Viet Nam,,2018,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,250,VNM,Viet Nam,,2019,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,250,VNM,Viet Nam,,2020,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
20386,tpIMR_Mobile_Package,International mobile roaming services are part of the mobile package,,,250,VNM,Viet Nam,,2021,,,International mobile roaming services are part of the mobile package,,,,,,,,,,,,international-mobile-roaming-imr-policies_1773179943373.csv,,,
