seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,_source_file,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,dataValue 12,dataValue 13,dataValue 14
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2012,,,,competition-framework_1773180783906.csv,Telecom/ICT law,General competition law,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2013,,,,competition-framework_1773180783906.csv,Telecom/ICT law,General competition law,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2015,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2018,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2020,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2021,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
12071,trRelationWCompAuthDefined,Definition of competition,,,34,BGD,Bangladesh,,2022,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
16137,trRA_LawToAssessMarkets,Review of competition frameworks,,,34,BGD,Bangladesh,,2015,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
16137,trRA_LawToAssessMarkets,Review of competition frameworks,,,34,BGD,Bangladesh,,2018,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
16137,trRA_LawToAssessMarkets,Review of competition frameworks,,,34,BGD,Bangladesh,,2020,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
16137,trRA_LawToAssessMarkets,Review of competition frameworks,,,34,BGD,Bangladesh,,2021,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
16137,trRA_LawToAssessMarkets,Review of competition frameworks,,,34,BGD,Bangladesh,,2022,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21581,trLegalInstruments_SMP,ICT sector - Significant Market Power,,,34,BGD,Bangladesh,,2020,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21581,trLegalInstruments_SMP,ICT sector - Significant Market Power,,,34,BGD,Bangladesh,,2021,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21581,trLegalInstruments_SMP,ICT sector - Significant Market Power,,,34,BGD,Bangladesh,,2022,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21582,trLegalInstruments_RelevantMarkets,ICT sector - Relevant markets,,,34,BGD,Bangladesh,,2020,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21582,trLegalInstruments_RelevantMarkets,ICT sector - Relevant markets,,,34,BGD,Bangladesh,,2021,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21582,trLegalInstruments_RelevantMarkets,ICT sector - Relevant markets,,,34,BGD,Bangladesh,,2022,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
21584,trLegalInstruments_Other,ICT sector - Other issues,,,34,BGD,Bangladesh,,2018,,,,competition-framework_1773180783906.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,2.18,2009,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.61,2010,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.33,2011,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.76,2012,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.07,2013,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.05,2014,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.02,2015,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.66,2016,,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.9,2017,June 2018,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.95,2018,June 2019,Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.77,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.72,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.65,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.65,2022,"June, 2023",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,0.82,2023,"June, 2024",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
12656,i146u,Mobile-cellular unsuccessful call ratio,,%,34,BGD,Bangladesh,1.05,2024,"December, 2024",Bangladesh Telecommunication Regulatory Commission,Refers to the ratio of unsuccessful mobile-cellular calls to the total number of mobile-cellular call attempts in the given year,mobile-cellular-unsuccessful-call-ratio_1773180200737.csv,,,,,,,,,,,,,,
31606,tpCost_Methodolgy_Adv_W,Advanced wholesale services,,,34,BGD,Bangladesh,,2022,,,Advanced wholesale,cost-methodology-used-for-calculating-fixed-service-tariffs_1773180383072.csv,,,,,,,,,,,,,,
31610,tpCost_Methodolgy_Adv_R,Advanced retail services,,,34,BGD,Bangladesh,,2022,,,Advanced retail,cost-methodology-used-for-calculating-fixed-service-tariffs_1773180383072.csv,,,,,,,,,,,,,,
23567,HHU4212ra_HHTotalIndividual,Do not need the Internet,,%,34,BGD,Bangladesh,78.6859242649816,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23567,HHU4212ra_HHTotalIndividual,Do not need the Internet,,%,34,BGD,Bangladesh,65.0478350741107,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23567,HHU4212ra_HHTotalIndividual,Do not need the Internet,,%,34,BGD,Bangladesh,67.3728506488243,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23568,HHU4212rb_HHTotalIndividual,Do not know how to use it,,%,34,BGD,Bangladesh,78.2227091735529,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23568,HHU4212rb_HHTotalIndividual,Do not know how to use it,,%,34,BGD,Bangladesh,38.2137227570273,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23568,HHU4212rb_HHTotalIndividual,Do not know how to use it,,%,34,BGD,Bangladesh,49.96639058688621,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23569,HHU4212rc_HHTotalIndividual,Cost of Internet use is too high,,%,34,BGD,Bangladesh,9.70037657123859,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23569,HHU4212rc_HHTotalIndividual,Cost of Internet use is too high,,%,34,BGD,Bangladesh,35.4225486627686,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23569,HHU4212rc_HHTotalIndividual,Cost of Internet use is too high,,%,34,BGD,Bangladesh,17.61212058607456,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23570,HHU4212rd_HHTotalIndividual,Privacy or security concerns,,%,34,BGD,Bangladesh,2.43090002772518,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23570,HHU4212rd_HHTotalIndividual,Privacy or security concerns,,%,34,BGD,Bangladesh,3.31459440690489,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23570,HHU4212rd_HHTotalIndividual,Privacy or security concerns,,%,34,BGD,Bangladesh,4.388052108907951,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23571,HHU4212re_HHTotalIndividual,Internet service is not available in the area,,%,34,BGD,Bangladesh,5.81341778194556,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23571,HHU4212re_HHTotalIndividual,Internet service is not available in the area,,%,34,BGD,Bangladesh,3.3734524231749,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23571,HHU4212re_HHTotalIndividual,Internet service is not available in the area,,%,34,BGD,Bangladesh,2.331513844940796,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23572,HHU4212rf_HHTotalIndividual,Cultural reasons,,%,34,BGD,Bangladesh,0.651428428250732,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23572,HHU4212rf_HHTotalIndividual,Cultural reasons,,%,34,BGD,Bangladesh,1.17026234091849,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23572,HHU4212rf_HHTotalIndividual,Cultural reasons,,%,34,BGD,Bangladesh,3.645655793660869,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23573,HHU4212rg_HHTotalIndividual,Don’t know what Internet is,,%,34,BGD,Bangladesh,4.97544279438483,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23573,HHU4212rg_HHTotalIndividual,Don’t know what Internet is,,%,34,BGD,Bangladesh,5.4956852406735,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23573,HHU4212rg_HHTotalIndividual,Don’t know what Internet is,,%,34,BGD,Bangladesh,5.361935965298752,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23574,HHU4212rh_HHTotalIndividual,Not allowed to use the Internet,,%,34,BGD,Bangladesh,9.29588853245241,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23574,HHU4212rh_HHTotalIndividual,Not allowed to use the Internet,,%,34,BGD,Bangladesh,11.2335917189366,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23574,HHU4212rh_HHTotalIndividual,Not allowed to use the Internet,,%,34,BGD,Bangladesh,9.312348822214393,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23575,HHU4212ri_HHTotalIndividual,Lack of local content,,%,34,BGD,Bangladesh,1.2183413614793,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23575,HHU4212ri_HHTotalIndividual,Lack of local content,,%,34,BGD,Bangladesh,0.708026768624874,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23575,HHU4212ri_HHTotalIndividual,Lack of local content,,%,34,BGD,Bangladesh,2.0817793046718114,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23576,HHU4212rj_HHTotalIndividual,Other reason,,%,34,BGD,Bangladesh,1.34568158331035,2021,,Bangladesh Bureau of Statistics (BBS),This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23576,HHU4212rj_HHTotalIndividual,Other reason,,%,34,BGD,Bangladesh,0.160831040092084,2023,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
23576,HHU4212rj_HHTotalIndividual,Other reason,,%,34,BGD,Bangladesh,0.8708644173443276,2024,,Bangladesh Bureau of Statistics,This indicator measures the reasons for not using the Internet by individuals. Each reason is expressed as a proportion of all individuals who do not use the Internet. Individuals can have more than one reason for not using the Internet.,individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32238,HHU4212ra_HHCFemale,Female,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,77.1326323072966,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not need the Internet: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32238,HHU4212ra_HHCFemale,Female,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,64.7419763762093,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32238,HHU4212ra_HHCFemale,Female,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,66.98696989969909,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32239,HHU4212ra_HHCMale,Male,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,80.6276649157825,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not need the Internet: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32239,HHU4212ra_HHCMale,Male,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,65.4434902822409,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32239,HHU4212ra_HHCMale,Male,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,67.82890379102076,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32242,HHU4212ra_HHCRuralUsers,Rural,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,71.6754197712183,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not need the Internet: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32242,HHU4212ra_HHCRuralUsers,Rural,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,64.588779134943,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32242,HHU4212ra_HHCRuralUsers,Rural,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,67.66515550436128,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32245,HHU4212ra_HHCUrbanUsers,Urban,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,123.882375456011,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not need the Internet: Urban",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32245,HHU4212ra_HHCUrbanUsers,Urban,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,67.8125336343065,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Urban",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32245,HHU4212ra_HHCUrbanUsers,Urban,HHU4212ra_HHTotalIndividual,%,34,BGD,Bangladesh,65.82795843113647,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not need the Internet: Urban",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32246,HHU4212rb_HHCFemale,Female,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,77.2295815108282,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not know how to use it: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32246,HHU4212rb_HHCFemale,Female,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,34.7900122546454,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32246,HHU4212rb_HHCFemale,Female,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,50.78961638329148,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Female",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32247,HHU4212rb_HHCMale,Male,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,79.4641997861787,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not know how to use it: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32247,HHU4212rb_HHCMale,Male,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,42.6425943264541,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32247,HHU4212rb_HHCMale,Male,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,48.993461224540695,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Male",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32250,HHU4212rb_HHCRuralUsers,Rural,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,73.2385999783704,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not know how to use it: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32250,HHU4212rb_HHCRuralUsers,Rural,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,38.6595686933224,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32250,HHU4212rb_HHCRuralUsers,Rural,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,50.3752418264102,2024,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Rural",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32253,HHU4212rb_HHCUrbanUsers,Urban,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,110.355070040334,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals not using the Internet, by type of reason: Do not know how to use it: Urban",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
32253,HHU4212rb_HHCUrbanUsers,Urban,HHU4212rb_HHTotalIndividual,%,34,BGD,Bangladesh,35.5285906644334,2023,,Bangladesh Bureau of Statistics,"Individuals not using the Internet, by type of reason: Do not know how to use it: Urban",individuals-not-using-the-internet-by-type-of-reason_1773180001246.csv,,,,,,,,,,,,,,
